start_survey,Latitude,Longitude,Altitude,Accuracy,Surveyor_ID,Surveyor_ID_other,Start_sampling,Found_pellets,End_sampling,Time_to_scat,Barcode,Suspected_organism,Season/survey,Cq(IS2404),QPCR result
Thu Sep 19 01:14:46 UTC 2019,-38.33293912,144.7158125,27.78341123,6,3,,1:14:00,1,1:15:00,0:01:00,RES19-01321,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:12:39 UTC 2019,-38.32342948,144.7243262,34.14825439,6.432,1,,1:12:00,1,1:12:00,0:00:00,RES19-00386,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:13:13 UTC 2019,-38.33641733,144.7388199,0.89251709,6.068,2,,1:13:00,1,1:13:00,0:00:00,RES18-01397,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:15:24 UTC 2019,-38.32236874,144.7243859,21.87774658,6.432,1,,1:14:00,1,1:15:00,0:01:00,RES19-00387,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:14:30 UTC 2019,-38.31823061,144.7062202,35.53149414,3.216,5,,1:14:00,1,1:16:00,0:02:00,RES19-00565,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:19:40 UTC 2019,-38.33473127,144.7154664,46.1923506,8,3,,1:19:00,1,1:21:00,0:02:00,RES19-01367,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:24:30 UTC 2019,-38.33076477,144.7162245,52.7301117,6,3,,1:24:00,1,1:24:00,0:00:00,RES19-01368,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:19:04 UTC 2019,-38.3232072,144.7272134,26.51873779,6.432,1,,1:18:00,1,1:19:00,0:01:00,RES19-00388,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:26:52 UTC 2019,-38.33020025,144.7135273,-5.837312985,8,3,,1:27:00,1,1:27:00,0:00:00,RES19-01370,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:22:33 UTC 2019,-38.32474703,144.7308012,9.745178223,7.585,2,,1:22:00,1,1:22:00,0:00:00,RES18-01369,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:23:15 UTC 2019,-38.31953224,144.7078752,18.31732178,6.432,5,,1:23:00,1,1:23:00,0:00:00,RES19-00564,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:23:50 UTC 2019,-38.32126476,144.7226755,21.43670654,5.36,1,,1:23:00,1,1:24:00,0:01:00,RES19-00389,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:29:31 UTC 2019,-38.33040288,144.7114338,7.206075399,8,3,,1:29:00,1,1:29:00,0:00:00,RES19-01379,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:26:36 UTC 2019,-38.32679938,144.7306066,7.979064941,7.585,2,,1:26:00,1,1:26:00,0:00:00,RES18-01399,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:26:54 UTC 2019,-38.32272106,144.7223816,17.60168457,7.504,1,,1:26:00,1,1:27:00,0:01:00,RES19-00390,1,Winter,36.46,IS2404_POS
Thu Sep 19 01:33:24 UTC 2019,-38.32825056,144.7121634,8.422217286,8,3,,1:33:00,1,1:35:00,0:02:00,RES19-01307,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:29:46 UTC 2019,-38.32473616,144.7217791,17.06225586,6.432,1,,1:29:00,1,1:30:00,0:01:00,RES19-00391,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:26:25 UTC 2019,-38.32084673,144.7066714,27.11071777,6.432,5,,1:27:00,2,,,,,Winter,No_pellet_found,No_pellet_found
Thu Sep 19 01:31:58 UTC 2019,-38.32797016,144.7304433,19.39752197,7.585,2,,1:32:00,1,1:32:00,0:00:00,RES18-01930,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:37:47 UTC 2019,-38.3267608,144.711943,29.99547503,8,3,,1:38:00,1,1:38:00,0:00:00,RES19-01369,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:35:13 UTC 2019,-38.32101256,144.7212185,12.49761963,5.36,1,,1:35:00,1,1:35:00,0:00:00,RES19-00392,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:42:10 UTC 2019,-38.32694638,144.7143834,29.27428464,8,3,,1:42:00,1,1:42:00,0:00:00,RES19-01372,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:43:39 UTC 2019,-38.32613574,144.7144835,34.36753032,4,3,,1:43:00,1,1:44:00,0:01:00,RES19-01371,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:40:40 UTC 2019,-38.32008823,144.7045841,8.866973877,3.216,5,,1:35:00,1,1:38:00,0:03:00,RES19-00563,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:41:40 UTC 2019,-38.32277458,144.7203483,44.2109375,6.432,1,,1:38:00,1,1:41:00,0:03:00,RES19-00393,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:41:39 UTC 2019,-38.32149078,144.718317,30.96002197,6.068,2,,1:41:00,1,1:41:00,0:00:00,RES18-01932,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:48:02 UTC 2019,-38.3268139,144.7168529,9.904961912,8,3,,1:48:00,1,1:48:00,0:00:00,RES19-01373,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:44:35 UTC 2019,-38.32533522,144.7197301,20.40197754,6.432,1,,1:43:00,1,1:44:00,0:01:00,RES19-00394,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:44:54 UTC 2019,-38.3198019,144.7103359,20.73840332,6.432,5,,1:45:00,1,1:45:00,0:00:00,RES19-00562,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:45:15 UTC 2019,-38.323607,144.7177988,24.31237793,7.585,2,,1:45:00,1,1:45:00,0:00:00,RES18-01928,1,Winter,35.39,IS2404_POS
Thu Sep 19 01:52:59 UTC 2019,-38.32914822,144.7164869,37.21467782,6,3,,1:53:00,1,1:53:00,0:00:00,RES19-01375,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:49:26 UTC 2019,-38.32515039,144.7174654,10.20458984,7.585,2,,1:49:00,1,1:49:00,0:00:00,RES18-01929,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:55:08 UTC 2019,-38.32897576,144.7138921,18.80874296,8,3,,1:55:00,1,1:55:00,0:00:00,RES19-01376,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:49:47 UTC 2019,-38.32662815,144.7193608,23.20776367,4.288,1,,1:46:00,1,1:50:00,0:04:00,RES19-00395,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:51:16 UTC 2019,-38.3274347,144.7170369,28.57073975,6.068,2,,1:51:00,1,1:51:00,0:00:00,RES18-01537,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:50:06 UTC 2019,-38.31974513,144.7131423,15.86517334,7.504,5,,1:50:00,1,1:52:00,0:02:00,RES19-00561,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:54:16 UTC 2019,-38.32884579,144.7191353,7.581054688,7.504,1,,1:54:00,1,1:54:00,0:00:00,RES19-00396,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:58:02 UTC 2019,-38.32024274,144.7153904,12.4465332,7.504,5,,1:57:00,1,1:59:00,0:02:00,RES19-00560,1,Winter,NEG,IS2404_NEG
Thu Sep 19 01:59:45 UTC 2019,-38.3239019,144.716239,27.56229112,8,3,,2:01:00,1,2:02:00,0:01:00,RES19-01377,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:07:41 UTC 2019,-38.3240264,144.7137756,29.0770195,4,3,,2:07:00,1,2:08:00,0:01:00,RES19-01378,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:00:56 UTC 2019,-38.32023438,144.7153527,9.296325684,6.432,5,,1:57:00,1,1:59:00,0:02:00,RES19-00568,2,Winter,NEG,IS2404_NEG
Thu Sep 19 02:10:06 UTC 2019,-38.32371376,144.7085047,-4.774779955,8,3,,2:10:00,1,2:10:00,0:00:00,RES19-01365,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:04:51 UTC 2019,-38.32052649,144.7177603,20.43475342,7.585,2,,2:04:00,1,2:05:00,0:01:00,RES18-01538,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:05:17 UTC 2019,-38.32221533,144.713465,13.0112915,4.288,1,,2:04:00,1,2:05:00,0:01:00,RES19-00397,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:13:49 UTC 2019,-38.32368361,144.7111278,28.02980377,8,3,,2:14:00,1,2:14:00,0:00:00,RES19-01350,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:08:39 UTC 2019,-38.3225759,144.7153529,9.287536621,7.504,1,,2:06:00,1,2:08:00,0:02:00,RES19-00398,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:08:48 UTC 2019,-38.32167433,144.7101449,16.14294434,6.068,2,,2:08:00,1,2:09:00,0:01:00,RES18-01541,1,Winter,34.82,IS2404_POS
Thu Sep 19 02:10:21 UTC 2019,-38.3216702,144.7181798,33.7633667,3.216,5,,2:10:00,1,2:10:00,0:00:00,RES19-00559,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:13:32 UTC 2019,-38.32156001,144.7101531,26.26123047,6.432,1,,2:13:00,1,2:13:00,0:00:00,RES19-00399,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:21:28 UTC 2019,-38.33040634,144.7181147,28.98600093,8,3,,2:21:00,1,2:21:00,0:00:00,RES19-01324,1,Winter,36.09,IS2404_POS
Thu Sep 19 02:27:42 UTC 2019,-38.33204883,144.7189189,30.11695722,8,3,,2:28:00,1,2:28:00,0:00:00,RES19-01364,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:30:02 UTC 2019,-38.33256627,144.7214184,31.42541872,6,3,,2:30:00,1,2:31:00,0:01:00,RES19-01363,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:33:38 UTC 2019,-38.33279153,144.7232666,-6.951532212,8,3,,2:33:00,1,2:34:00,0:01:00,RES19-01362,1,Winter,NEG,IS2404_NEG
Thu Sep 19 03:47:37 UTC 2019,-38.33237543,144.7293971,30.78987794,8,3,,3:47:00,1,3:47:00,0:00:00,RES19-01361,1,Winter,NEG,IS2404_NEG
Thu Sep 19 03:54:56 UTC 2019,-38.33286141,144.732837,27.50969441,8,3,,3:55:00,1,3:56:00,0:01:00,RES19-01360,1,Winter,NEG,IS2404_NEG
Thu Sep 19 04:02:35 UTC 2019,-38.33871365,144.7319705,25.46308454,6,3,,4:02:00,1,4:03:00,0:01:00,RES19-01358,1,Winter,NEG,IS2404_NEG
Thu Sep 19 04:06:58 UTC 2019,-38.33795797,144.7328731,27.86941449,8,3,,4:07:00,1,4:07:00,0:00:00,RES19-01325,1,Winter,NEG,IS2404_NEG
Thu Sep 19 04:09:45 UTC 2019,-38.33879977,144.7346144,19.86210235,4,3,,4:10:00,1,4:10:00,0:00:00,RES19-01326,1,Winter,NEG,IS2404_NEG
Thu Sep 19 02:23:29 UTC 2019,-38.32095637,144.7201067,27.02044678,6.432,5,,2:23:00,1,2:23:00,0:00:00,RES19-00557,1,Winter,NEG,IS2404_NEG
Thu Sep 19 04:04:50 UTC 2019,-38.36670452,144.802583,7.657531738,4.288,5,,4:06:00,1,4:07:00,0:01:00,RES19-00528,1,Winter-HR,36.35,IS2404_POS
Thu Sep 19 04:10:51 UTC 2019,-38.36729728,144.7998978,19.99572754,7.585,2,,4:10:00,1,4:11:00,0:01:00,RES18-01540,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:13:10 UTC 2019,-38.36793,144.7997784,3.53817749,7.585,2,,4:13:00,1,4:13:00,0:00:00,RES18-01539,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:14:26 UTC 2019,-38.36691845,144.8023687,17.05212402,5.36,5,,4:14:00,1,4:15:00,0:01:00,RES19-00556,1,Winter-HR,36.09,IS2404_POS
Thu Sep 19 04:17:20 UTC 2019,-38.36844492,144.7995929,20.90838623,7.585,2,,4:17:00,1,4:17:00,0:00:00,RES18-01972,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:16:21 UTC 2019,-38.36727128,144.8023789,8.367919922,5.36,5,,4:16:00,1,4:16:00,0:00:00,RES19-00549,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:19:10 UTC 2019,-38.36734716,144.8023197,0.28213501,5.36,5,,4:19:00,1,4:19:00,0:00:00,RES19-00550,1,Winter-HR,35.90,IS2404_POS
Thu Sep 19 04:20:27 UTC 2019,-38.36906237,144.7995639,20.87469482,6.068,2,,4:20:00,1,4:20:00,0:00:00,RES18-01973,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:22:08 UTC 2019,-38.36790705,144.8024,16.52612305,4.288,5,,4:22:00,1,4:23:00,0:01:00,RES19-00551,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:26:18 UTC 2019,-38.36963551,144.7994505,13.65423584,7.585,2,,4:26:00,1,4:26:00,0:00:00,RES18-01939,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:26:22 UTC 2019,-38.37195484,144.7995055,9.499725342,4.288,1,,4:25:00,1,4:26:00,0:01:00,RES19-00400,1,Winter-HR,30.13,IS2404_POS
Thu Sep 19 04:26:22 UTC 2019,-38.36825522,144.802268,15.94915771,4.288,5,,4:26:00,1,4:26:00,0:00:00,RES19-00552,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:28:00 UTC 2019,-38.37030056,144.799321,16.37231445,7.585,2,,4:28:00,1,4:28:00,0:00:00,RES18-01936,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:28:32 UTC 2019,-38.36826964,144.8022636,17.328125,7.504,5,,4:26:00,1,4:26:00,0:00:00,RES19-00553,2,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:29:26 UTC 2019,-38.37211937,144.8002379,14.99182129,6.432,1,,4:29:00,1,4:30:00,0:01:00,RES19-00401,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:30:40 UTC 2019,-38.36859631,144.8021483,3.774475098,6.432,5,,4:30:00,1,4:31:00,0:01:00,RES19-00554,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 03:34:18 UTC 2019,-38.3672315,144.8057098,9,8,6,,4:31:00,1,4:31:00,0:00:00,RES19-01288,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:32:32 UTC 2019,-38.37089733,144.7991347,28.1842041,6.068,2,,4:32:00,2,,,,,Winter-HR,No_pellet_found,No_pellet_found
Thu Sep 19 04:32:43 UTC 2019,-38.37264129,144.8001234,19.14416504,3.216,1,,4:32:00,1,4:33:00,0:01:00,RES19-00402,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:33:01 UTC 2019,-38.36731647,144.8057233,16.79999924,6,6,,4:33:00,1,4:34:00,0:01:00,RES19-01287,1,Winter-HR,33.71,IS2404_POS
Thu Sep 19 04:33:33 UTC 2019,-38.36892534,144.8020419,8.102020264,6.432,5,,4:33:00,1,4:34:00,0:01:00,RES19-00487,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:35:21 UTC 2019,-38.3714393,144.7991497,16.40582275,7.585,2,,4:35:00,1,4:35:00,0:00:00,RES18-01949,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:36:14 UTC 2019,-38.37324069,144.8000586,2.988983154,6.432,1,,4:36:00,1,4:36:00,0:00:00,RES19-00403,1,Winter-HR,34.65,IS2404_POS
Thu Sep 19 04:35:38 UTC 2019,-38.36770548,144.8056267,16.39999962,6,6,,4:36:00,1,4:37:00,0:01:00,RES19-01286,1,Winter-HR,36.98,IS2404_POS
Thu Sep 19 04:38:20 UTC 2019,-38.36783686,144.8055164,25.20000076,8,6,,4:38:00,1,4:39:00,0:01:00,RES19-01285,1,Winter-HR,35.85,IS2404_POS
Thu Sep 19 04:36:47 UTC 2019,-38.36924325,144.8019524,5.100585938,5.36,5,,4:36:00,1,4:38:00,0:02:00,RES19-00555,1,Winter-HR,33.53,IS2404_POS
Thu Sep 19 04:40:47 UTC 2019,-38.37355592,144.7999509,13.26312256,3.216,1,,4:41:00,1,4:41:00,0:00:00,RES19-00404,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:40:59 UTC 2019,-38.36935214,144.8019858,9.104553223,4.288,5,,4:41:00,1,4:41:00,0:00:00,RES19-00548,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:39:51 UTC 2019,-38.36819082,144.8054032,37.70000076,8,6,,4:40:00,1,4:40:00,0:00:00,RES19-01308,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:41:12 UTC 2019,-38.37271759,144.7987447,29.00836182,6.068,2,,4:41:00,1,4:41:00,0:00:00,RES18-01945,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:42:01 UTC 2019,-38.36827935,144.8054081,-16.79999924,7,6,,4:42:00,1,4:42:00,0:00:00,RES19-01311,1,Winter-HR,28.88,IS2404_POS
Thu Sep 19 04:43:04 UTC 2019,-38.3699972,144.8018155,2.695983887,6.432,5,,4:43:00,1,4:44:00,0:01:00,RES19-00544,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:44:34 UTC 2019,-38.37305977,144.7985925,16.34240723,6.068,2,,4:44:00,1,4:44:00,0:00:00,RES18-01941,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:44:27 UTC 2019,-38.37151226,144.8004746,25.3447876,7.504,1,,4:44:00,1,4:44:00,0:00:00,RES19-00405,1,Winter-HR,32.37,IS2404_POS
Thu Sep 19 04:44:50 UTC 2019,-38.36840683,144.8054384,4.300000191,8,6,,4:45:00,1,4:45:00,0:00:00,RES19-01284,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:52:06 UTC 2019,-38.37040513,144.8108658,-1.820118325,8,3,,4:52:00,1,4:52:00,0:00:00,RES19-01356,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:46:28 UTC 2019,-38.36876523,144.8053452,11.89999962,8,6,,4:46:00,1,4:46:00,0:00:00,RES19-01283,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:46:58 UTC 2019,-38.3730132,144.7986629,-0.330749512,7.585,2,,4:47:00,1,4:47:00,0:00:00,RES18-01940,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:45:53 UTC 2019,-38.37026583,144.8018309,0.033996582,7.504,5,,4:46:00,1,4:46:00,0:00:00,RES19-00547,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:47:40 UTC 2019,-38.37076778,144.8002851,5.252258301,6.432,1,,4:47:00,1,4:47:00,0:00:00,RES19-00406,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:54:10 UTC 2019,-38.37084048,144.8107829,18.56735395,8,3,,4:54:00,1,4:54:00,0:00:00,RES19-01343,1,Winter-HR,32.27,IS2404_POS
Thu Sep 19 04:56:07 UTC 2019,-38.37100803,144.8107597,19.60639724,6,3,,4:56:00,1,4:56:00,0:00:00,RES19-01355,1,Winter-HR,34.52,IS2404_POS
Thu Sep 19 04:49:48 UTC 2019,-38.37058769,144.8018175,12.65356445,6.432,5,,4:50:00,1,4:50:00,0:00:00,RES19-00543,1,Winter-HR,33.91,IS2404_POS
Thu Sep 19 04:50:01 UTC 2019,-38.36917311,144.8052265,1.700000048,7,6,,4:50:00,1,4:50:00,0:00:00,RES19-01282,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:50:47 UTC 2019,-38.37017403,144.8005722,9.521362305,6.432,1,,4:50:00,1,4:51:00,0:01:00,RES19-00407,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:51:36 UTC 2019,-38.37302708,144.8011996,15.269104,6.068,2,,4:51:00,1,4:51:00,0:00:00,RES18-01942,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:51:09 UTC 2019,-38.36922039,144.8053732,2.700000048,6,6,,4:51:00,1,4:51:00,0:00:00,RES19-01281,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:58:21 UTC 2019,-38.37140004,144.8107238,2.599746236,6,3,,4:58:00,1,4:58:00,0:00:00,RES19-01354,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:51:42 UTC 2019,-38.3709034,144.8017567,16.53149414,4.288,5,,4:51:00,1,4:52:00,0:01:00,RES19-00546,1,Winter-HR,34.63,IS2404_POS
Thu Sep 19 04:53:22 UTC 2019,-38.36985192,144.8010885,14.66442871,4.288,1,,4:53:00,1,4:53:00,0:00:00,RES19-00408,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:54:37 UTC 2019,-38.37238825,144.8013898,25.49121094,7.585,2,,4:54:00,1,4:54:00,0:00:00,RES18-01943,1,Winter-HR,35.70,IS2404_POS
Thu Sep 19 04:52:38 UTC 2019,-38.36944306,144.8057986,11.80000019,7,6,,4:53:00,1,4:54:00,0:01:00,RES19-01305,1,Winter-HR,35.06,IS2404_POS
Thu Sep 19 05:00:55 UTC 2019,-38.3716756,144.8107007,-0.383239716,8,3,,5:01:00,1,5:01:00,0:00:00,RES19-01353,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 04:54:25 UTC 2019,-38.37099617,144.8017462,16.97918701,7.504,5,,4:54:00,1,4:55:00,0:01:00,RES19-00488,1,Winter-HR,26.22,IS2404_POS
Thu Sep 19 04:55:32 UTC 2019,-38.36950056,144.8007402,7.114746094,4.288,1,,4:55:00,1,4:55:00,0:00:00,RES19-00409,1,Winter-HR,34.58,IS2404_POS
Thu Sep 19 04:55:55 UTC 2019,-38.36964988,144.8060901,-1.200000048,8,6,,4:56:00,1,4:56:00,0:00:00,RES19-01277,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:03:13 UTC 2019,-38.37213297,144.810449,17.30089375,8,3,,5:03:00,1,5:03:00,0:00:00,RES19-01352,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:05:04 UTC 2019,-38.37237564,144.8103433,13.19431704,8,3,,5:05:00,1,5:05:00,0:00:00,RES19-01351,1,Winter-HR,38.54,IS2404_POS
Thu Sep 19 04:57:50 UTC 2019,-38.3714387,144.8015258,9.70401001,7.504,5,,4:57:00,1,4:58:00,0:01:00,RES19-00542,1,Winter-HR,36.68,IS2404_POS
Thu Sep 19 04:58:33 UTC 2019,-38.36995654,144.8057336,-0.899999976,7,6,,4:59:00,1,4:59:00,0:00:00,RES19-01279,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:00:08 UTC 2019,-38.3686948,144.8010354,18.98638916,4.288,1,,5:00:00,1,5:00:00,0:00:00,RES19-00410,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:01:32 UTC 2019,-38.37172134,144.8021785,13.89898682,7.585,2,,5:01:00,1,5:01:00,0:00:00,RES18-01944,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:02:18 UTC 2019,-38.36791794,144.8010684,3.305419922,7.504,1,,5:02:00,1,5:02:00,0:00:00,RES19-00411,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:08:45 UTC 2019,-38.37308473,144.8102421,3.522861939,6,3,,5:08:00,1,5:09:00,0:01:00,RES19-01348,1,Winter-HR,33.61,IS2404_POS
Thu Sep 19 05:01:52 UTC 2019,-38.37190588,144.8013918,13.35113525,7.504,5,,5:02:00,1,5:02:00,0:00:00,RES19-00508,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:03:57 UTC 2019,-38.37311757,144.8024118,42.30407715,7.585,2,,5:04:00,1,5:04:00,0:00:00,RES18-01975,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:04:25 UTC 2019,-38.37067364,144.805711,2.299999952,8,6,,5:04:00,1,5:04:00,0:00:00,RES19-01276,1,Winter-HR,35.24,IS2404_POS
Thu Sep 19 05:06:30 UTC 2019,-38.37270529,144.802768,30.70397949,7.585,2,,5:06:00,1,5:06:00,0:00:00,RES18-01976,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:13:47 UTC 2019,-38.37319198,144.8098021,32.47848301,6,3,,5:14:00,1,5:14:00,0:00:00,RES19-01345,1,Winter-HR,36.81,IS2404_POS
Thu Sep 19 05:07:36 UTC 2019,-38.3708118,144.8056058,2,7,6,,5:07:00,1,5:07:00,0:00:00,RES19-01303,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:09:57 UTC 2019,-38.37220113,144.802946,16.06481934,7.585,2,,5:10:00,1,5:10:00,0:00:00,RES18-01977,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:09:21 UTC 2019,-38.37114894,144.8055002,7.400000095,6,6,,5:09:00,1,5:10:00,0:01:00,RES19-01304,2,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:16:09 UTC 2019,-38.37356869,144.8097809,22.08568224,8,3,,5:16:00,1,5:16:00,0:00:00,RES19-01344,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:12:07 UTC 2019,-38.37157647,144.8029415,7.491729736,7.585,2,,5:12:00,1,5:12:00,0:00:00,RES18-01978,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:11:52 UTC 2019,-38.3715509,144.8054374,16,6,6,,5:12:00,1,5:12:00,0:00:00,RES19-01292,1,Winter-HR,35.45,IS2404_POS
Thu Sep 19 05:11:31 UTC 2019,-38.36691785,144.8038722,5.49597168,6.432,5,,5:12:00,1,5:12:00,0:00:00,RES19-00525,1,Winter-HR,33.32,IS2404_POS
Thu Sep 19 05:20:06 UTC 2019,-38.37379388,144.8095106,35.51183727,8,3,,5:20:00,1,5:20:00,0:00:00,RES19-01342,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:13:44 UTC 2019,-38.37180683,144.8053356,20.10000038,7,6,,5:14:00,1,5:14:00,0:00:00,RES19-01294,1,Winter-HR,39.37,IS2404_POS
Thu Sep 19 05:14:03 UTC 2019,-38.36728292,144.8038141,13.54284668,7.504,5,,5:14:00,1,5:15:00,0:01:00,RES19-00526,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:22:46 UTC 2019,-38.37367667,144.80891,60.4571071,6,3,,5:22:00,1,5:23:00,0:01:00,RES19-01341,1,Winter-HR,29.49,IS2404_POS
Thu Sep 19 05:15:47 UTC 2019,-38.3722388,144.8053526,-6.300000191,8,6,,5:16:00,1,5:16:00,0:00:00,RES19-01300,1,Winter-HR,36.10,IS2404_POS
Thu Sep 19 05:17:22 UTC 2019,-38.36757753,144.8036966,29.48590088,7.504,5,,5:17:00,1,5:17:00,0:00:00,RES19-00541,1,Winter-HR,35.98,IS2404_POS
Thu Sep 19 05:17:37 UTC 2019,-38.37237746,144.8052136,37.40000153,6,6,,5:17:00,1,5:17:00,0:00:00,RES19-01302,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:18:04 UTC 2019,-38.36757144,144.8010784,14.38824463,3.216,1,,5:18:00,1,5:18:00,0:00:00,RES19-00413,1,Winter-HR,31.26,IS2404_POS
Thu Sep 19 05:25:14 UTC 2019,-38.37370522,144.8086297,15.67251634,8,3,,5:25:00,1,5:25:00,0:00:00,RES19-01347,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:19:05 UTC 2019,-38.36795685,144.8037352,2.303222656,7.504,5,,5:19:00,1,5:19:00,0:00:00,RES19-00507,1,Winter-HR,33.93,IS2404_POS
Thu Sep 19 05:20:29 UTC 2019,-38.36697685,144.8012694,19.54925537,4.288,1,,5:20:00,1,5:20:00,0:00:00,RES19-00414,1,Winter-HR,NEG,IS2404_NEG
Thu Sep 19 05:20:19 UTC 2019,-38.37277597,144.8051931,18.39999962,8,6,,5:20:00,1,5:20:00,0:00:00,RES19-01301,1,Winter-HR,NEG,IS2404_NEG
